source,destination,distance
22.0,111.0,279.257945276
83.0,111.0,565.291075465
121.0,160.0,254.848974885
106.0,180.0,281.256111045
16.0,84.0,569.598103929
2.0,27.0,635.756242596
130.0,196.0,528.685161509
153.0,157.0,198.161550256
102.0,136.0,707.935025267
139.0,158.0,663.012066255
103.0,161.0,817.927258379
35.0,65.0,615.122751977
21.0,158.0,814.683374079
59.0,71.0,486.646689088
82.0,92.0,450.994456729
45.0,104.0,376.463809682
68.0,159.0,300.273208928
1.0,194.0,354.120036146
13.0,56.0,925.261584634
25.0,196.0,462.044370164
48.0,163.0,479.551874149
11.0,41.0,755.603732124
34.0,138.0,802.678640553
21.0,112.0,435.032182718
149.0,171.0,636.22716069
81.0,173.0,718.368289946
44.0,55.0,793.737992035
7.0,189.0,791.012010023
77.0,185.0,266.542679509
24.0,59.0,566.498896733
88.0,172.0,361.619966263
10.0,114.0,169.319225134
87.0,96.0,396.434105495
34.0,108.0,688.547020907
110.0,195.0,856.701231469
20.0,47.0,274.590604355
43.0,134.0,510.659377668
6.0,14.0,877.884388744
90.0,183.0,504.604795855
143.0,163.0,139.176147382
91.0,146.0,214.219513584
39.0,82.0,520.312406156
13.0,110.0,934.833675046
9.0,139.0,207.617436647
63.0,88.0,265.444909539
9.0,132.0,476.584724892
57.0,151.0,310.483493925
104.0,150.0,333.282162739
52.0,158.0,922.455961008
53.0,195.0,556.821335798
50.0,63.0,509.09822235
38.0,153.0,621.080510079
2.0,193.0,979.384500592
136.0,145.0,926.654196559
9.0,101.0,556.18881686
137.0,184.0,717.320709307
86.0,117.0,534.76162914
19.0,188.0,408.221753463
22.0,132.0,176.323566207
65.0,142.0,273.130005675
28.0,54.0,876.41542661
14.0,65.0,151.182009512
75.0,117.0,552.644551226
38.0,123.0,264.967922587
8.0,58.0,294.30766215
122.0,184.0,684.579432937
32.0,160.0,741.933959325
14.0,135.0,420.119030752
3.0,143.0,412.054608032
94.0,162.0,313.955410847
131.0,180.0,749.890658696
95.0,143.0,309.870940877
27.0,103.0,206.526027415
13.0,136.0,689.058778335
51.0,109.0,778.47286401
61.0,156.0,678.794519719
107.0,194.0,513.697381734
108.0,153.0,492.276345156
40.0,137.0,756.214255354
3.0,31.0,486.713468069
26.0,164.0,539.066786215
140.0,156.0,833.475854479
13.0,106.0,799.220244989
141.0,181.0,401.377627677
73.0,199.0,89.8443097809
74.0,104.0,531.448021917
22.0,152.0,581.936422644
23.0,177.0,302.49132219
69.0,147.0,289.856861226
16.0,33.0,281.822639261
89.0,90.0,726.647094538
2.0,76.0,247.080958392
121.0,149.0,693.014429864
153.0,200.0,666.442045492
117.0,135.0,636.095118673
154.0,179.0,330.727984906
12.0,53.0,748.824411995
126.0,175.0,344.815892905
36.0,179.0,570.222763488
117.0,187.0,901.387818866
150.0,175.0,842.237496197
93.0,108.0,813.29576416
82.0,177.0,309.025888883
135.0,185.0,598.319312742
31.0,120.0,809.237295235
1.0,189.0,304.901623479
55.0,102.0,719.155755035
35.0,197.0,533.866088078
121.0,184.0,82.8613299435
25.0,55.0,863.931710264
49.0,137.0,480.926189763
12.0,57.0,752.139614699
21.0,35.0,517.424390612
44.0,132.0,280.401497856
7.0,16.0,478.139101099
105.0,114.0,326.622105804
54.0,85.0,850.677377153
1.0,95.0,438.26247843
129.0,130.0,499.016031807
78.0,95.0,753.63784406
10.0,135.0,164.234588318
11.0,162.0,443.040630191
125.0,192.0,575.538877922
20.0,92.0,132.230858728
58.0,139.0,180.069431054
6.0,91.0,719.920134459
114.0,118.0,420.429542254
157.0,197.0,372.786802341
30.0,109.0,903.50926946
158.0,166.0,430.889777089
114.0,162.0,406.773892968
24.0,134.0,682.018328199
138.0,178.0,806.535802057
33.0,72.0,634.391046595
147.0,192.0,723.329109051
20.0,178.0,277.238164761
5.0,162.0,317.05677725
43.0,115.0,399.60605601
29.0,60.0,566.889760006
45.0,63.0,428.87877075
52.0,195.0,221.370729772
53.0,182.0,761.410533155
9.0,48.0,590.574296765
123.0,190.0,780.421680888
160.0,164.0,292.412380039
33.0,170.0,288.735172779
18.0,190.0,872.763427281
56.0,117.0,355.879192985
19.0,107.0,375.474366635
42.0,72.0,389.032132349
80.0,139.0,470.991507354
133.0,159.0,600.932608534
66.0,82.0,273.470290891
14.0,178.0,719.575569346
15.0,159.0,410.0
37.0,59.0,373.751254178
8.0,71.0,414.779459472
62.0,158.0,426.342585253
85.0,103.0,643.174937323
32.0,93.0,418.374234388
1.0,185.0,320.37009848
71.0,84.0,304.685083324
109.0,161.0,918.817174415
146.0,173.0,813.823076596
4.0,19.0,468.523211805
118.0,145.0,1031.74076201
28.0,137.0,922.405550721
21.0,182.0,354.69564418
37.0,85.0,340.261664018
23.0,130.0,587.081766026
61.0,79.0,371.98118232
8.0,165.0,559.721359249
84.0,144.0,484.809240836
25.0,51.0,738.606796611
108.0,110.0,869.216313699
41.0,163.0,324.776846465
155.0,167.0,255.384024559
88.0,194.0,204.921936356
127.0,163.0,412.361491898
164.0,191.0,601.28944777
37.0,183.0,627.39142487
60.0,120.0,825.409595292
23.0,100.0,250.667109929
46.0,191.0,535.477357131
84.0,118.0,487.987704763
144.0,195.0,126.126920203
2.0,161.0,1345.93461951
3.0,136.0,868.834851971
26.0,43.0,240.299812734
12.0,74.0,670.188033316
50.0,149.0,471.465799396
45.0,171.0,121.165176515
73.0,76.0,305.983659694
36.0,64.0,707.562718068
59.0,161.0,917.36851919
22.0,23.0,506.186724441
106.0,140.0,767.020208339
16.0,156.0,406.669398898
130.0,140.0,809.736376854
25.0,98.0,946.615550263
139.0,166.0,569.663936018
12.0,168.0,636.962322277
45.0,134.0,502.143405812
72.0,131.0,602.200132846
120.0,143.0,531.806355735
159.0,184.0,189.612763283
1.0,10.0,465.381563881
115.0,148.0,517.118941831
25.0,188.0,193.597520645
48.0,107.0,129.691942695
11.0,113.0,761.13730693
34.0,178.0,703.236091224
72.0,97.0,635.214924258
96.0,141.0,538.94712171
148.0,190.0,789.522007293
6.0,180.0,888.284301336
7.0,133.0,456.097577279
30.0,62.0,422.64050918
25.0,135.0,413.237220008
54.0,160.0,950.276275617
24.0,115.0,782.56820789
63.0,178.0,789.00253485
10.0,10.0,0.0
138.0,199.0,593.093584521
161.0,174.0,990.163622842
162.0,193.0,523.936064802
21.0,109.0,122.983738762
111.0,166.0,351.368752168
134.0,155.0,542.905148253
29.0,111.0,398.52854352
67.0,196.0,551.370111631
90.0,111.0,426.138475146
143.0,155.0,222.324087764
92.0,156.0,786.853226466
76.0,142.0,800.627878605
9.0,195.0,288.942900934
124.0,130.0,897.566153551
56.0,162.0,670.458052379
19.0,22.0,331.209903234
5.0,23.0,250.049995001
119.0,153.0,197.385409795
29.0,177.0,819.780458416
52.0,86.0,596.443626842
15.0,66.0,400.52465592
38.0,161.0,671.560868425
76.0,108.0,345.719539511
136.0,169.0,176.025566325
85.0,138.0,615.293425936
86.0,189.0,407.240715057
18.0,53.0,265.633205756
4.0,96.0,591.650234514
42.0,191.0,426.203003274
65.0,118.0,597.224413433
28.0,126.0,174.0
51.0,135.0,640.344438564
89.0,120.0,19.6977156036
165.0,179.0,873.146608537
99.0,179.0,505.47898077
47.0,179.0,307.234438174
94.0,122.0,400.582076484
131.0,140.0,778.8408053
95.0,199.0,410.701838321
64.0,185.0,525.480732282
27.0,47.0,519.909607528
6.0,130.0,872.138177126
112.0,149.0,413.632687296
60.0,173.0,856.851212288
23.0,27.0,704.44375219
61.0,196.0,523.768078447
107.0,138.0,107.517440446
144.0,144.0,0.0
17.0,166.0,841.891323153
40.0,65.0,570.530454928
3.0,87.0,655.829246069
26.0,156.0,187.427319247
64.0,71.0,402.139279355
140.0,164.0,441.091827174
73.0,159.0,371.295030939
74.0,160.0,706.000708215
22.0,64.0,709.023271832
20.0,125.0,445.252737218
121.0,139.0,319.411959701
69.0,107.0,598.205650258
16.0,105.0,674.43680208
34.0,91.0,881.392080745
55.0,136.0,819.053722292
93.0,117.0,304.345198746
103.0,188.0,439.31765273
35.0,164.0,590.817230622
30.0,105.0,988.342046055
81.0,121.0,451.863917568
82.0,121.0,378.350366724
83.0,176.0,256.259633965
68.0,164.0,453.629805017
31.0,48.0,299.848294976
125.0,181.0,356.216226469
101.0,118.0,1313.8318005
115.0,195.0,546.936925065
116.0,168.0,787.099104306
48.0,184.0,433.76145518
11.0,12.0,1100.28405423
6.0,29.0,323.006191891
58.0,97.0,639.964061491
21.0,91.0,305.565050358
149.0,150.0,374.189791416
44.0,76.0,516.766872003
7.0,88.0,458.747207076
111.0,134.0,409.441082453
195.0,200.0,443.960583836
68.0,90.0,257.406293629
128.0,159.0,305.954244945
77.0,148.0,587.579781817
24.0,32.0,683.059294644
78.0,151.0,629.325035256
10.0,95.0,63.0079360081
87.0,95.0,222.766694099
125.0,136.0,74.966659256
20.0,20.0,0.0
43.0,157.0,291.940062342
81.0,98.0,225.337524616
114.0,195.0,383.631333444
91.0,137.0,954.327511916
39.0,169.0,217.221085533
33.0,112.0,90.6090503206
87.0,189.0,291.321128654
57.0,122.0,331.339704835
170.0,187.0,958.30057915
20.0,137.0,787.503015867
104.0,187.0,700.446286306
52.0,187.0,18.0277563773
15.0,49.0,868.914265046
46.0,180.0,724.973102949
53.0,57.0,8.0
62.0,116.0,425.248162841
100.0,143.0,374.021389763
86.0,110.0,384.66218946
18.0,134.0,479.817673705
19.0,163.0,217.313138121
57.0,62.0,265.333752093
65.0,161.0,578.752105828
66.0,154.0,118.376517942
14.0,106.0,136.47344064
92.0,94.0,709.203778896
113.0,157.0,293.170598799
8.0,31.0,195.657864652
80.0,105.0,721.241291109
122.0,165.0,659.054625961
32.0,133.0,229.392676431
145.0,154.0,566.358543681
94.0,199.0,512.889851723
95.0,170.0,710.51812081
27.0,154.0,660.589131004
100.0,100.0,0.0
37.0,109.0,325.066147115
75.0,182.0,864.13077714
60.0,194.0,471.29608528
61.0,119.0,275.856846933
104.0,127.0,691.228616306
84.0,200.0,158.685223005
108.0,182.0,195.760057213
40.0,174.0,995.044220123
3.0,34.0,147.091808066
50.0,123.0,443.338471148
13.0,69.0,465.96673701
141.0,144.0,937.296644612
74.0,117.0,736.816123602
97.0,188.0,583.583755771
23.0,172.0,264.705496732
69.0,190.0,429.535795947
70.0,137.0,180.446668021
2.0,105.0,296.435490453
3.0,192.0,620.000806451
79.0,117.0,673.085432913
117.0,162.0,534.804637227
12.0,18.0,790.514389496
126.0,176.0,488.058398145
36.0,152.0,446.404525067
106.0,196.0,265.414769747
25.0,90.0,604.09436349
79.0,139.0,11.1803398875
49.0,108.0,543.164800038
96.0,193.0,755.148991921
44.0,161.0,914.56273705
7.0,47.0,316.897459756
120.0,199.0,270.632592272
54.0,78.0,117.592516769
92.0,181.0,224.644163067
129.0,165.0,921.701144623
152.0,194.0,560.03035632
101.0,161.0,976.184921006
48.0,51.0,416.941242863
11.0,185.0,272.264577204
6.0,124.0,201.246117975
67.0,126.0,700.947929592
30.0,118.0,1124.66572812
91.0,100.0,688.698047042
114.0,191.0,587.639345177
24.0,171.0,322.024843762
138.0,159.0,268.931217972
9.0,122.0,488.147518687
110.0,179.0,687.555815916
147.0,167.0,797.873423545
20.0,159.0,282.405736486
29.0,87.0,620.019354537
67.0,156.0,542.071950944
5.0,88.0,424.971763768
53.0,81.0,523.780488373
9.0,27.0,311.443413801
89.0,132.0,629.924598662
123.0,149.0,874.561032747
33.0,141.0,514.078787736
56.0,90.0,399.164126645
19.0,78.0,523.481613813
42.0,85.0,351.118213712
5.0,111.0,287.236836078
133.0,186.0,693.432044255
66.0,79.0,216.480946044
89.0,150.0,985.479578682
15.0,186.0,481.601495014
32.0,50.0,335.638198065
71.0,115.0,254.77244749
109.0,188.0,284.675253579
4.0,56.0,583.648010362
118.0,138.0,641.792801455
28.0,166.0,492.050810384
142.0,170.0,219.328520717
75.0,197.0,401.519613469
98.0,190.0,1045.76957309
151.0,168.0,833.729572463
8.0,138.0,388.171353915
47.0,107.0,431.588924788
17.0,76.0,117.034183041
71.0,145.0,510.313629056
131.0,196.0,538.003717459
13.0,24.0,955.708114437
127.0,142.0,850.630942301
37.0,146.0,559.332638061
60.0,85.0,373.048254251
23.0,67.0,667.308024828
46.0,160.0,526.051328294
70.0,90.0,228.002192972
93.0,155.0,322.456198576
3.0,175.0,885.415721568
73.0,87.0,499.832972102
36.0,45.0,528.094688479
59.0,132.0,665.07518372
113.0,143.0,528.379598395
174.0,183.0,765.770853454
106.0,169.0,331.593124175
16.0,177.0,419.219512905
130.0,169.0,156.579053516
102.0,181.0,432.603744783
109.0,165.0,870.464818359
12.0,133.0,987.300359566
35.0,124.0,159.201130649
21.0,177.0,681.165178206
59.0,98.0,819.961584466
45.0,75.0,799.225875457
113.0,162.0,347.570136807
159.0,199.0,324.37632466
1.0,45.0,212.084888665
115.0,187.0,465.491138476
152.0,175.0,556.561766563
25.0,167.0,814.572894221
48.0,64.0,792.788117974
11.0,84.0,941.159391389
109.0,128.0,344.30800165
34.0,175.0,1027.31543355
148.0,155.0,151.029798384
96.0,184.0,97.7547952788
81.0,136.0,477.800167434
7.0,160.0,555.260299319
30.0,195.0,781.529909856
54.0,197.0,334.723766709
77.0,92.0,775.94458565
24.0,24.0,0.0
63.0,153.0,983.020345669
10.0,23.0,468.346025925
125.0,176.0,615.990259663
162.0,186.0,426.769258499
111.0,141.0,418.914072335
134.0,188.0,676.776181614
90.0,136.0,785.323500221
39.0,113.0,780.932775596
41.0,70.0,648.235296787
9.0,166.0,446.938474513
63.0,127.0,826.50166364
123.0,192.0,364.061807939
124.0,127.0,283.213700234
56.0,135.0,551.696474522
57.0,178.0,674.756252287
5.0,50.0,164.684546937
119.0,180.0,575.272109527
156.0,162.0,569.508560076
29.0,172.0,837.416264471
52.0,115.0,476.828061255
15.0,105.0,607.56316544
131.0,172.0,517.907327618
113.0,123.0,712.69909499
136.0,142.0,689.869552887
86.0,150.0,597.964881912
30.0,123.0,900.40435361
88.0,106.0,282.856854257
65.0,105.0,614.244251092
66.0,194.0,74.4647567645
51.0,170.0,57.3061951276
14.0,34.0,655.336554756
38.0,100.0,474.051684946
166.0,169.0,470.612367028
95.0,194.0,222.847481476
99.0,150.0,386.575995116
47.0,158.0,481.888991366
94.0,159.0,605.762329631
131.0,147.0,861.404666809
4.0,163.0,392.577380907
27.0,66.0,571.210118958
13.0,171.0,1085.42434098
51.0,72.0,866.533323075
179.0,191.0,217.147415366
37.0,37.0,0.0
17.0,53.0,679.69184194
60.0,138.0,589.471797459
61.0,191.0,86.0523096727
107.0,161.0,226.294056484
144.0,181.0,569.031633567
17.0,185.0,734.370478709
40.0,102.0,930.499328318
3.0,122.0,383.318405506
117.0,120.0,862.059162703
64.0,124.0,182.002747232
74.0,141.0,841.123653216
22.0,165.0,742.342239132
46.0,47.0,482.012447972
69.0,118.0,787.44396626
55.0,167.0,132.77424449
2.0,81.0,1112.45359454
112.0,138.0,309.273341884
153.0,171.0,1032.0082364
26.0,91.0,607.942431485
102.0,198.0,159.655879942
103.0,155.0,303.268857616
116.0,123.0,889.107979944
126.0,200.0,262.718480507
82.0,146.0,738.856549
135.0,156.0,635.890713881
83.0,151.0,957.527023117
31.0,95.0,553.18080227
92.0,95.0,344.850692329
55.0,69.0,543.124295166
48.0,157.0,684.327407021
49.0,180.0,562.673084482
140.0,195.0,36.0555127546
163.0,188.0,243.100802138
148.0,200.0,615.04227497
96.0,137.0,771.780409184
108.0,129.0,144.277510375
44.0,105.0,321.591355605
7.0,119.0,128.062484749
45.0,192.0,245.898352984
105.0,109.0,328.927043583
68.0,103.0,94.0212741883
128.0,180.0,462.027055485
112.0,196.0,83.8152730712
78.0,184.0,526.616558798
10.0,184.0,210.297408448
11.0,193.0,209.021529992
34.0,34.0,0.0
20.0,113.0,370.710129346
58.0,172.0,714.244355945
43.0,176.0,547.083174664
6.0,68.0,615.592397614
157.0,168.0,226.559043077
30.0,78.0,356.203593469
91.0,172.0,456.668369827
26.0,188.0,562.733507088
114.0,199.0,217.800367309
13.0,119.0,218.449078735
33.0,107.0,396.988664826
87.0,152.0,306.662681134
46.0,187.0,110.022724925
170.0,196.0,450.320996624
43.0,94.0,490.168338431
29.0,31.0,813.221986914
188.0,198.0,379.015830804
53.0,137.0,390.325505188
167.0,177.0,310.757139902
62.0,89.0,863.335392533
9.0,83.0,435.765992248
160.0,193.0,913.973741417
33.0,181.0,418.422035749
18.0,163.0,466.438634763
19.0,134.0,365.301245549
42.0,45.0,554.129948658
10.0,43.0,363.495529546
65.0,196.0,57.6888204074
66.0,183.0,601.893678319
14.0,143.0,220.220344201
38.0,49.0,583.843300895
8.0,100.0,178.227382857
62.0,187.0,873.380787515
122.0,142.0,455.935302428
85.0,122.0,920.925621318
32.0,122.0,548.081198364
145.0,189.0,960.463429809
109.0,132.0,282.816194727
95.0,177.0,636.484878061
27.0,177.0,454.798856639
51.0,55.0,185.779439121
37.0,72.0,350.382647972
75.0,141.0,1048.58428369
98.0,102.0,817.082615162
61.0,82.0,298.10736321
84.0,181.0,309.627195188
17.0,20.0,514.062253039
40.0,179.0,908.784903044
41.0,158.0,800.359919036
50.0,84.0,480.204123264
13.0,32.0,345.137653698
74.0,94.0,431.974536287
37.0,170.0,572.408944724
97.0,151.0,508.127936646
23.0,139.0,611.794900273
70.0,162.0,332.073786981
93.0,195.0,638.304002807
46.0,79.0,240.750908617
12.0,111.0,423.095733848
50.0,182.0,588.588141233
126.0,149.0,661.440851475
73.0,111.0,246.333107803
36.0,101.0,1018.11688916
22.0,48.0,436.33129615
83.0,194.0,552.808285032
31.0,162.0,498.73139063
55.0,56.0,236.921928069
130.0,145.0,986.413706312
46.0,112.0,539.174368827
25.0,125.0,800.685331451
79.0,182.0,310.190264193
102.0,125.0,779.050704383
49.0,71.0,480.983367696
72.0,160.0,593.872882021
35.0,52.0,430.285951432
117.0,159.0,390.041023483
44.0,190.0,505.890304315
45.0,147.0,854.637349991
159.0,159.0,0.0
54.0,99.0,265.203695299
1.0,21.0,579.652482096
115.0,115.0,0.0
78.0,101.0,319.615393872
22.0,52.0,543.948526977
101.0,140.0,778.774678582
11.0,156.0,502.287766126
106.0,128.0,517.34901179
6.0,145.0,514.059335097
112.0,122.0,455.214235278
54.0,141.0,970.707473959
126.0,199.0,273.441035691
77.0,100.0,436.224712734
24.0,80.0,637.771902799
101.0,110.0,838.692434686
110.0,148.0,158.823801743
20.0,132.0,262.651860835
43.0,45.0,475.26939729
29.0,114.0,236.457184285
67.0,163.0,486.563459376
53.0,124.0,639.413794033
76.0,179.0,205.372831699
114.0,122.0,821.25087519
167.0,196.0,369.610605908
190.0,191.0,273.386173754
191.0,194.0,545.618914628
123.0,136.0,152.013157325
124.0,167.0,931.775187478
56.0,191.0,870.630231499
19.0,53.0,254.434667449
42.0,126.0,188.308257918
5.0,10.0,475.660593281
119.0,124.0,178.227382857
66.0,104.0,381.545541187
29.0,148.0,744.640181564
89.0,185.0,733.602753539
15.0,161.0,766.767891868
38.0,194.0,72.0694109869
62.0,196.0,336.32870826
85.0,173.0,594.367731291
1.0,162.0,484.109491747
18.0,22.0,600.333240792
4.0,69.0,270.053698364
42.0,144.0,421.587476095
118.0,175.0,145.773797371
65.0,81.0,386.182599297
28.0,67.0,873.468946214
14.0,26.0,191.509790872
98.0,155.0,412.927354386
99.0,174.0,886.70626478
47.0,86.0,238.556073073
17.0,103.0,501.123737215
71.0,172.0,578.342459102
41.0,105.0,146.372811683
106.0,124.0,843.09904519
64.0,134.0,878.096236184
178.0,178.0,0.0
127.0,149.0,869.028192868
112.0,178.0,583.151781271
60.0,178.0,631.744410343
23.0,62.0,104.403065089
46.0,133.0,685.440734127
70.0,127.0,745.483064865
17.0,129.0,450.671720879
93.0,182.0,862.501014492
40.0,62.0,306.006535878
3.0,178.0,619.578082246
120.0,139.0,210.15470492
73.0,186.0,147.363496158
74.0,197.0,517.041584401
22.0,109.0,199.812412027
83.0,113.0,89.627004859
46.0,103.0,599.554000904
106.0,178.0,737.445591213
69.0,78.0,239.240464805
16.0,86.0,113.004424692
2.0,25.0,272.860770357
130.0,194.0,431.705918421
99.0,102.0,512.977582356
102.0,142.0,617.274655239
139.0,144.0,236.019067026
103.0,163.0,269.328795341
120.0,176.0,218.75328569
35.0,67.0,432.699664895
21.0,156.0,759.042159567
59.0,89.0,506.774111415
82.0,90.0,274.401166178
45.0,102.0,736.839874057
68.0,153.0,353.293079468
1.0,192.0,136.242430982
116.0,141.0,829.253278558
48.0,165.0,308.326126042
58.0,65.0,313.848689658
34.0,136.0,1005.19948269
21.0,126.0,255.634504713
149.0,169.0,860.261588123
81.0,163.0,582.580466545
44.0,49.0,645.484314294
7.0,191.0,329.27799805
1.0,105.0,789.952530219
77.0,183.0,861.82132719
24.0,61.0,705.070918419
10.0,112.0,399.644842329
87.0,98.0,332.532705158
34.0,106.0,779.831392033
21.0,102.0,366.284042786
110.0,193.0,579.396237475
20.0,41.0,256.181576231
6.0,12.0,690.002898545
30.0,171.0,596.526612986
90.0,181.0,543.644185106
143.0,173.0,305.0983448
91.0,148.0,500.712492355
1.0,76.0,714.044816521
39.0,76.0,788.008248688
9.0,137.0,486.032920696
63.0,90.0,607.971216424
57.0,149.0,291.290233273
29.0,199.0,289.013840499
128.0,191.0,329.1944714
52.0,152.0,1005.98707745
15.0,20.0,360.817128197
53.0,193.0,341.849382038
38.0,159.0,122.576506721
136.0,147.0,813.379370282
100.0,172.0,508.304042872
137.0,190.0,781.637383958
86.0,139.0,453.357474847
19.0,190.0,618.520816141
65.0,140.0,562.754831165
28.0,48.0,414.518998358
14.0,71.0,394.507287639
75.0,119.0,556.443168706
113.0,184.0,430.527583321
99.0,125.0,1077.4312043
47.0,133.0,527.147986812
32.0,162.0,98.6154146166
94.0,160.0,938.343753643
41.0,52.0,122.102416029
4.0,200.0,779.787150446
27.0,121.0,686.894460598
13.0,134.0,856.322953097
51.0,111.0,526.97248505
61.0,154.0,583.267520097
107.0,196.0,425.62072318
108.0,155.0,685.708392832
40.0,139.0,958.808114275
26.0,162.0,382.231605182
140.0,158.0,753.617940338
88.0,151.0,441.055552057
141.0,179.0,738.361022807
73.0,197.0,527.00853883
74.0,150.0,864.510265989
22.0,158.0,888.12217628
23.0,179.0,575.925342384
69.0,145.0,302.729251973
16.0,35.0,744.272127652
125.0,131.0,44.4072066223
99.0,199.0,628.685135819
2.0,74.0,276.826660566
117.0,133.0,593.01602002
154.0,177.0,609.891793681
12.0,55.0,913.59728546
126.0,173.0,439.323343336
30.0,96.0,752.85722418
36.0,189.0,427.477484787
150.0,173.0,545.216470771
82.0,175.0,706.644182032
45.0,57.0,377.033155041
31.0,122.0,359.473225707
16.0,193.0,648.620844562
34.0,127.0,659.685531143
1.0,179.0,510.052938429
55.0,96.0,708.796867939
25.0,53.0,525.710947194
49.0,143.0,490.40799341
105.0,132.0,580.775343829
6.0,36.0,790.364472886
21.0,33.0,522.598316109
