date,price,change,future_1m_index,Diff_future_1m_index,Ratio_future_1m_index,future_1m_up,future_1m_down,future_1m_up_2pct,future_1m_down_2pct,future_3m_index,Diff_future_3m_index,Ratio_future_3m_index,future_3m_up,future_3m_down,future_3m_up_2pct,future_3m_down_2pct,future_6m_index,Diff_future_6m_index,Ratio_future_6m_index,future_6m_up,future_6m_down,future_6m_up_2pct,future_6m_down_2pct,future_12m_index,Diff_future_12m_index,Ratio_future_12m_index,future_12m_up,future_12m_down,future_12m_up_2pct,future_12m_down_2pct,cnt_up,cnt_down,cnt_up_2pct,cnt_down_2pct
1996/11/26,967.589,-8.961,1049.22329,81.63429032,0.084368766,17,14,10,8,980.808989,13.21998901,0.013662814,61,30,15,14,1120.526602,152.9376022,0.158060501,119,62,34,23,1156.298593,188.7095928,0.195030734,226,135,56,51,0,1,0,0
1996/11/27,980.381,12.792,1047.351258,66.97025806,0.068310441,16,15,10,8,981.3708901,0.98989011,0.001009699,61,30,15,14,1122.191591,141.8105912,0.144648449,119,62,35,23,1156.79215,176.4111496,0.17994142,225,136,56,51,1,0,0,0
1996/11/28,992.639,12.258,1045.083806,52.44480645,0.052833715,15,16,10,8,981.7298022,-10.9091978,-0.010990096,60,31,15,14,1123.725912,131.0869116,0.132058998,118,63,35,23,1157.158637,164.5196371,0.165739647,224,137,56,52,1,0,0,0
1996/11/29,1032.947,40.308,1041.898839,8.95183871,0.00866631,15,16,9,8,981.8103077,-51.13669231,-0.04950563,60,31,14,14,1124.998851,92.05185083,0.089115754,117,64,34,23,1157.415094,124.4680942,0.120498045,224,137,55,52,1,0,1,0
1996/11/30,1032.947,40.308,1038.159194,5.212193548,0.005045945,14,17,8,8,981.8908132,-51.05618681,-0.049427693,60,31,13,14,1126.392414,93.44541436,0.090464868,117,64,33,23,1157.722216,124.7752161,0.120795371,224,137,54,52,1,0,1,0
1996/12/1,1032.947,40.308,1034.419548,1.472548387,0.00142558,13,18,7,8,981.9713187,-50.97568132,-0.049349755,60,31,12,14,1127.785978,94.8389779,0.091813983,117,64,32,23,1157.97033,125.0233296,0.121035571,223,138,53,52,1,0,1,0
1996/12/2,1134.523,101.576,1027.481226,-107.0417742,-0.094349585,13,18,6,8,981.1858462,-153.3371538,-0.135155615,60,31,12,14,1128.618348,-5.904651934,-0.005204524,117,64,31,23,1157.984471,23.46147091,0.02067959,223,138,52,52,1,0,1,0
1996/12/3,1122.989,-11.534,1020.275548,-102.7134516,-0.091464343,13,18,6,9,980.5833626,-142.4056374,-0.126809468,61,30,12,14,1129.796768,6.807767956,0.006062186,118,63,32,23,1158.030562,35.04156233,0.031203834,224,137,52,52,0,1,0,0
1996/12/4,1169.92,46.931,1011.555968,-158.3640323,-0.135363129,12,19,5,10,979.2891538,-190.6308462,-0.162943489,60,31,11,14,1130.729564,-39.19043646,-0.03349839,118,63,31,23,1157.946651,-11.97334903,-0.010234331,224,137,51,52,1,0,1,0
1996/12/5,1212.081,42.161,1001.476355,-210.6046452,-0.173754597,11,20,4,11,977.8281978,-234.2528022,-0.193264973,60,31,11,14,1131.553348,-80.52765193,-0.066437517,118,63,30,23,1157.727831,-54.35316898,-0.044842852,223,138,50,52,1,0,1,0
1996/12/6,1212.889,0.808,990.6249355,-222.2640645,-0.183251777,10,21,4,12,976.3428242,-236.5461758,-0.19502706,59,32,11,14,1132.367398,-80.52160221,-0.06638827,117,64,30,23,1157.498684,-55.39031579,-0.045668083,222,139,50,52,1,0,0,0
1996/12/7,1212.889,0.808,980.4727419,-232.4162581,-0.191622035,10,21,5,12,974.8574505,-238.0315495,-0.196251718,58,33,11,14,1132.712232,-80.17676796,-0.066103962,116,65,30,24,1157.248427,-55.64057341,-0.045874415,221,140,50,52,1,0,0,0
1996/12/8,1212.889,0.808,970.2636774,-242.6253226,-0.200039181,9,22,5,12,973.3720769,-239.5169231,-0.197476375,57,34,11,14,1133.057066,-79.8319337,-0.065819653,115,66,30,25,1157.035086,-55.85391413,-0.04605031,221,140,50,52,1,0,0,0
1996/12/9,1247.658,34.769,959.2739032,-288.3840968,-0.231140342,9,22,4,12,971.7459341,-275.9120659,-0.221143988,57,34,10,14,1133.209807,-114.4481934,-0.091730421,114,67,29,26,1156.726349,-90.93165097,-0.072881872,221,140,49,52,1,0,1,0
1996/12/10,1230.254,-17.404,949.214129,-281.039871,-0.228440526,10,21,4,12,970.4215275,-259.8324725,-0.211202298,58,33,10,14,1133.45658,-96.79741989,-0.078680841,114,67,29,26,1156.465823,-73.78817729,-0.059978002,222,139,49,52,0,1,0,0
1996/12/11,1244.9,14.646,938.6819032,-306.2180968,-0.245978068,10,21,4,12,969.1167143,-275.7832857,-0.221530473,58,33,10,14,1133.439133,-111.4608674,-0.089533993,113,68,29,27,1156.164726,-88.73527424,-0.071279038,222,139,49,52,1,0,0,0
1996/12/12,1177.136,-67.764,930.3356129,-246.8003871,-0.209661744,11,20,4,11,968.458967,-208.677033,-0.177275211,58,33,10,13,1133.678133,-43.4578674,-0.036918306,113,68,29,26,1156.060094,-21.07590582,-0.017904393,223,138,49,51,0,1,0,1
1996/12/13,1110.038,-67.098,924.5124839,-185.5255161,-0.167134383,12,19,4,10,968.6321758,-141.4058242,-0.127388273,59,32,10,12,1134.245691,24.20769061,0.021807984,113,68,29,25,1156.165726,46.12772576,0.041555087,224,137,49,50,0,1,0,1
1996/12/14,1110.038,-67.098,917.9902903,-192.0477097,-0.173010032,12,19,4,10,968.8053846,-141.2326154,-0.127232235,60,31,10,11,1134.985696,24.94769613,0.022474633,114,67,30,24,1156.298147,46.26014681,0.041674381,225,136,49,49,0,1,0,1
1996/12/15,1110.038,-67.098,911.7541613,-198.2838387,-0.178627974,13,18,4,9,968.9785934,-141.0594066,-0.127076196,61,30,10,10,1135.725702,25.68770166,0.023141281,115,66,31,23,1156.434244,46.39624377,0.041796987,226,135,49,48,0,1,0,1
1996/12/16,1000.022,-110.016,909.0117097,-91.01029032,-0.091008288,13,18,4,8,970.7198462,-29.30215385,-0.029301509,62,29,11,9,1137.07353,137.0515304,0.137048515,116,65,32,22,1156.860332,156.8383324,0.156834882,226,135,49,47,0,1,0,1
1996/12/17,905.579,-94.443,909.4720968,3.893096774,0.004299014,14,17,4,7,973.5446264,67.96562637,0.075052123,63,28,11,8,1139.039757,233.4607569,0.25780275,117,64,32,21,1157.548036,251.969036,0.278240812,226,135,49,46,0,1,0,1
1996/12/18,972.73,67.151,907.7663226,-64.96367742,-0.066784902,14,17,3,7,975.6164396,2.88643956,0.002967359,62,29,10,8,1140.549171,167.8191713,0.172523898,116,65,31,21,1158.049726,185.3197258,0.190515072,225,136,48,46,1,0,1,0
1996/12/19,902.423,-70.307,908.3285161,5.905516129,0.006544067,15,16,3,6,978.0152967,75.5922967,0.083765924,62,29,10,8,1142.373796,239.9507956,0.265896144,116,65,31,20,1158.785468,256.3624681,0.284082374,226,135,48,45,0,1,0,1
1996/12/20,885.238,-17.185,909.8782581,24.64025806,0.027834614,16,15,3,6,981.1134286,95.87542857,0.108304692,63,28,11,8,1144.282646,259.0446464,0.29262712,116,65,31,20,1159.587584,274.3495845,0.309916186,227,134,48,45,0,1,0,0
1996/12/21,885.238,-17.185,911.2935806,26.05558065,0.029433419,16,15,3,6,984.2115604,98.97356044,0.111804464,64,27,12,8,1146.525525,261.2875249,0.295160765,117,64,32,20,1160.311363,275.0733629,0.310733795,227,134,48,46,0,1,0,0
1996/12/22,885.238,-17.185,913.1386774,27.90067742,0.031517713,17,14,3,6,987.3096923,102.0716923,0.115304237,65,26,13,8,1148.768403,263.5304033,0.297694409,118,63,33,20,1161.056316,275.8183158,0.311575323,228,133,48,46,0,1,0,0
1996/12/23,902.014,16.776,914.551129,12.53712903,0.01389904,17,14,3,6,990.4934066,88.47940659,0.098090946,65,26,14,8,1150.918597,248.9045967,0.275943164,118,63,34,20,1161.773086,259.7590859,0.287976778,228,133,48,46,1,0,0,0
1996/12/24,865.577,-36.437,917.4008387,51.82383871,0.059872015,18,13,3,5,994.1446923,128.5676923,0.14853409,66,25,14,7,1153.227536,287.6505359,0.332322296,118,63,34,19,1162.590789,297.0137895,0.343139651,229,132,48,45,0,1,0,1
1996/12/25,895.177,29.6,919.2957097,24.11870968,0.026942951,18,13,2,5,997.6626154,102.4856154,0.114486426,66,25,13,7,1155.485829,260.3088287,0.290790345,118,63,33,19,1163.326499,268.1494986,0.299549138,229,132,47,45,1,0,1,0
1996/12/26,924.235,29.058,920.2532258,-3.981774194,-0.004308184,18,13,1,5,1000.84967,76.61467033,0.082895227,65,26,12,7,1157.548575,233.3135746,0.252439666,117,64,32,19,1164.004537,239.7695374,0.259424862,229,132,46,45,1,0,1,0
1996/12/27,922.348,-1.887,921.4373871,-0.910612903,-0.000987277,19,12,1,5,1003.93011,81.58210989,0.088450465,65,26,12,7,1159.549188,237.2011878,0.257171033,117,64,32,19,1164.694028,242.3460277,0.262749014,230,131,46,45,0,1,0,0
1996/12/28,922.348,-1.887,922.5329677,0.184967742,0.00020054,19,12,1,5,1007.010549,84.66254945,0.091790246,65,26,12,7,1161.360923,239.0129227,0.259135297,117,64,32,20,1165.379114,243.0311136,0.263491777,230,131,46,45,0,1,0,0
1996/12/29,922.348,-1.887,923.8153548,1.467354839,0.001590891,20,11,1,5,1010.090989,87.74298901,0.095130026,65,26,12,7,1163.172657,240.8246575,0.261099561,117,64,32,21,1166.096371,243.7483712,0.26426942,231,130,46,45,0,1,0,0
1996/12/30,934.213,11.865,924.6527097,-9.560290323,-0.010233523,19,12,1,5,1013.392132,79.17913187,0.084754903,65,26,13,7,1164.91884,230.7058398,0.246952076,116,65,32,22,1166.810238,232.5972382,0.248976666,231,130,46,45,1,0,0,0
1996/12/31,917.018,-17.195,926.1921935,9.174193548,0.010004377,20,11,1,5,1016.952681,99.93468132,0.108977884,66,25,13,7,1166.760022,249.7420221,0.272341461,116,65,32,23,1167.571737,250.5537368,0.273226629,232,129,46,45,0,1,0,0
1997/1/1,917.018,-17.195,927.7316774,10.71367742,0.01168317,21,10,1,5,1020.434319,103.4163187,0.112774579,66,25,13,7,1168.601204,251.5832044,0.274349254,116,65,32,24,1168.333235,251.3152355,0.274057036,233,128,46,45,0,1,0,0
1997/1/2,919.435,2.417,929.1931935,9.758193548,0.01061325,21,10,1,5,1024.023275,104.5882747,0.113752766,66,25,13,7,1170.146099,250.7110994,0.272679525,115,66,32,25,1169.073321,249.6383213,0.271512746,232,129,46,45,1,0,0,0
1997/1/3,899.613,-19.822,931.294129,31.68112903,0.035216398,22,9,1,4,1027.994154,128.3811538,0.142707091,67,24,13,6,1171.532895,271.919895,0.30226319,115,66,32,25,1169.853183,270.2401828,0.30039604,232,129,46,44,0,1,0,1
1997/1/4,899.613,-19.822,933.3950645,33.78206452,0.037551775,23,8,1,3,1031.965033,132.352033,0.147121076,68,23,13,5,1172.967862,273.3548619,0.303858283,116,65,32,24,1170.668942,271.0559418,0.301302829,233,128,46,43,0,1,0,1
1997/1/5,899.613,-19.822,935.496,35.883,0.039887151,24,7,1,2,1035.935912,136.3229121,0.151535062,69,22,13,4,1174.402829,274.7898287,0.305453377,117,64,32,23,1171.484701,271.8717008,0.302209618,234,127,46,42,0,1,0,1
1997/1/6,876.495,-23.118,938.3426774,61.84767742,0.070562499,25,6,1,1,1040.330571,163.8355714,0.186921285,70,21,13,3,1175.965519,299.4705193,0.341668257,118,63,32,22,1172.364499,295.8694986,0.337559825,235,126,46,41,0,1,0,1
1997/1/7,898.171,21.676,940.490129,42.31912903,0.047117007,25,6,0,1,1044.166758,145.9957582,0.162547842,69,22,12,4,1177.063022,278.8920221,0.310511052,117,64,31,23,1173.184252,275.0132521,0.306192531,235,126,45,41,1,0,1,0
1997/1/8,896.408,-1.763,942.6944516,46.28645161,0.051635474,26,5,0,1,1048.457319,152.0493187,0.169620662,70,21,13,4,1178.241243,281.8332431,0.314402865,118,63,31,23,1174.008889,277.6008892,0.309681405,236,125,45,41,0,1,0,0
1997/1/9,906.975,10.567,944.5579032,37.58290323,0.04143764,26,5,0,1,1052.577275,145.6022747,0.16053615,69,22,13,4,1179.422823,272.4478232,0.300391767,118,63,31,23,1174.877305,267.9023047,0.295380032,236,125,46,41,1,0,0,0
1997/1/10,918.401,11.426,946.0527742,27.65177419,0.030108606,26,5,0,1,1056.534681,138.1336813,0.150406719,68,23,13,4,1180.537481,262.1364807,0.285427042,117,64,31,23,1175.750488,257.3494875,0.280214729,236,125,46,41,1,0,0,0
1997/1/11,918.401,11.426,947.5476452,29.14664516,0.031736295,26,5,0,1,1060.492088,142.0910879,0.154715737,67,24,13,4,1181.843519,263.4425193,0.286849121,117,64,32,23,1176.652618,258.2516177,0.281197013,236,125,46,41,1,0,0,0
1997/1/12,918.401,11.426,949.0425161,30.64151613,0.033363984,26,5,0,1,1064.449495,146.0484945,0.159024756,66,25,13,4,1183.149558,264.748558,0.2882712,117,64,33,23,1177.535618,259.1346177,0.282158466,235,126,46,41,1,0,0,0
1997/1/13,929.521,11.12,950.1786774,20.65767742,0.022224003,26,5,0,1,1068.706626,139.1856264,0.149739088,66,25,14,4,1184.39416,254.8731602,0.274198388,117,64,34,23,1178.395396,248.8743961,0.267744781,235,126,46,41,1,0,0,0
1997/1/14,907.85,-21.671,952.0139032,44.16390323,0.048646696,27,4,0,0,1073.290209,165.4402088,0.182232978,67,24,14,3,1185.929354,278.0793536,0.306305396,118,63,35,22,1179.315205,271.465205,0.299019888,236,125,46,40,0,1,0,1
1997/1/15,916.718,8.868,953.5630645,36.84506452,0.040192365,27,4,0,0,1077.807418,161.0894176,0.17572407,67,24,14,3,1187.495077,270.7770773,0.295376634,118,63,35,22,1180.210449,263.4924488,0.287430212,236,125,46,40,1,0,0,0
1997/1/16,915.006,-1.712,955.1674516,40.16145161,0.043892009,28,3,0,0,1082.294923,167.2889231,0.182828225,67,24,14,3,1189.018945,274.0129448,0.299465735,118,63,35,22,1181.074604,266.0686039,0.290783453,236,125,46,40,0,1,0,0
1997/1/17,919.851,4.845,957.1852903,37.33429032,0.040587324,28,3,0,0,1086.89033,167.0393297,0.181593899,67,24,14,3,1190.551403,270.7004033,0.294287231,118,63,35,22,1181.761019,261.9100194,0.284730918,235,126,46,41,1,0,0,0
1997/1/18,919.851,4.845,956.3787097,36.52770968,0.039710464,27,4,0,1,1091.485736,171.6347363,0.186589715,67,24,14,3,1192.153646,272.3026464,0.296029081,118,63,35,22,1182.543191,262.6921911,0.285581242,235,126,47,41,1,0,0,0
1997/1/19,919.851,4.845,957.7606452,37.90964516,0.041212811,27,4,1,1,1096.081143,176.2301429,0.191585532,67,24,14,3,1193.75589,273.9048895,0.297770932,118,63,35,22,1183.361972,263.5109723,0.286471366,235,126,47,41,1,0,0,0
1997/1/20,933.28,13.429,958.7865161,25.50651613,0.027329972,27,4,1,1,1100.793176,167.5131758,0.179488659,67,24,14,3,1195.283939,262.0039392,0.280734548,118,63,35,22,1184.139485,250.8594848,0.268793379,234,127,47,41,1,0,0,0
1997/1/21,929.113,-4.167,961.6258065,32.51280645,0.034993382,28,3,2,1,1105.588604,176.4756044,0.189939872,68,23,14,3,1196.744779,267.631779,0.288050839,118,63,35,22,1184.92854,255.8155402,0.275333076,234,127,47,41,0,1,0,0
1997/1/22,942.436,13.323,964.0353226,21.59932258,0.022918609,28,3,3,1,1110.384275,167.9482747,0.178206557,68,23,14,3,1198.213354,255.7773536,0.271400237,118,63,35,22,1185.68069,243.2446898,0.258102078,233,128,47,41,1,0,0,0
1997/1/23,945.8,3.364,966.3363226,20.53632258,0.021713177,28,3,4,1,1115.158791,169.3587912,0.179064063,68,23,14,3,1199.611481,253.8114807,0.268356397,117,64,35,22,1186.421213,240.6212133,0.254410249,232,129,47,41,1,0,0,0
1997/1/24,953.918,8.118,968.1313548,14.21335484,0.014899976,27,4,4,1,1119.675901,165.7579011,0.173765356,67,24,14,3,1200.828602,246.9106022,0.258838393,116,65,35,23,1187.113172,233.1951717,0.244460396,231,130,47,41,1,0,0,0
1997/1/25,953.918,8.118,970.1971613,16.27916129,0.017065577,27,4,4,1,1124.193011,170.275011,0.178500679,66,25,14,3,1202.027188,248.1091878,0.26009488,115,66,35,23,1187.795402,233.8774017,0.245175583,230,131,47,41,1,0,0,0
1997/1/26,953.918,8.118,972.7002581,18.78225806,0.019689594,27,4,4,1,1128.710121,174.7921209,0.183236002,65,26,14,3,1203.225773,249.3077735,0.261351367,114,67,35,23,1188.489341,234.5713407,0.245903045,230,131,47,41,1,0,0,0
1997/1/27,959.057,5.139,974.837129,15.78012903,0.016453797,26,5,4,1,1133.028143,173.9711429,0.181398126,64,27,14,3,1204.395967,245.3389669,0.255812706,113,68,35,23,1189.220244,230.1632438,0.239989118,230,131,47,41,1,0,0,0
1997/1/28,956.311,-2.746,977.5455806,21.23458065,0.022204681,27,4,4,1,1137.648571,181.3375714,0.189621965,65,26,14,3,1205.420641,249.1096409,0.260490197,113,68,35,24,1189.958753,233.6477535,0.244321934,231,130,47,41,0,1,0,0
1997/1/29,962.102,5.791,980.0672258,17.96522581,0.018672891,27,4,4,1,1142.391945,180.2899451,0.187391716,65,26,14,3,1206.476591,244.3745912,0.25400071,113,68,35,24,1190.681222,228.5792216,0.237583148,231,130,47,41,1,0,0,0
1997/1/30,960.171,-1.931,982.6511613,22.48016129,0.023412664,28,3,4,1,1147.156538,186.9855385,0.194741914,66,25,14,3,1207.687917,247.5169171,0.257784204,114,67,36,24,1191.409039,231.2380388,0.240830059,232,129,47,41,0,1,0,0
1997/1/31,964.742,4.571,985.8222258,21.08022581,0.021850636,28,3,5,1,1151.870901,187.1289011,0.193967818,66,25,14,3,1208.93111,244.1891105,0.253113382,114,67,36,24,1192.124194,227.3821939,0.235692231,232,129,47,41,1,0,0,0
1997/2/1,964.742,4.571,989.1583871,24.4163871,0.025308722,28,3,5,1,1156.585264,191.8432637,0.198854475,66,25,14,3,1210.191254,245.4492541,0.25441958,114,67,36,24,1192.839349,228.097349,0.236433522,232,129,47,41,1,0,0,0
1997/2/2,964.742,4.571,991.9779032,27.23590323,0.028231282,27,4,5,1,1161.299626,196.5576264,0.203741131,66,25,14,3,1211.451398,246.7093978,0.255725777,114,67,36,24,1193.554504,228.8125042,0.237174814,232,129,47,41,1,0,0,0
1997/2/3,964.742,4.571,995.6679677,30.92596774,0.032056205,27,4,6,1,1166.62033,201.8783297,0.209256288,66,25,15,3,1212.711541,247.9695414,0.257031975,114,67,36,24,1194.269659,229.5276593,0.237916105,232,129,47,41,1,0,0,0
1997/2/4,964.742,4.571,999.3124194,34.57041935,0.035833849,26,5,6,1,1172.315396,207.5733956,0.215159489,66,25,16,3,1214.013149,249.2711492,0.258381152,114,67,36,24,1194.984814,230.2428144,0.238657397,232,129,47,41,1,0,0,0
1997/2/5,964.742,4.571,1002.956871,38.21487097,0.039611493,25,6,6,1,1178.147429,213.4054286,0.221204663,66,25,16,3,1215.292331,250.5503315,0.259707084,113,68,36,24,1195.69997,230.9579695,0.239398688,232,129,47,41,1,0,0,0
1997/2/6,964.742,4.571,1006.601323,41.85932258,0.043389137,24,7,6,1,1182.987451,218.2454505,0.226221571,65,26,16,4,1216.437077,251.6950773,0.260893666,112,69,36,25,1196.415125,231.6731247,0.24013998,232,129,47,41,1,0,0,0
1997/2/7,964.742,4.571,1010.954129,46.21212903,0.047901023,24,7,6,1,1188.509264,223.7672637,0.231945187,65,26,17,4,1217.732646,252.9906464,0.262236584,112,69,37,25,1197.13028,232.3882798,0.240881272,232,129,47,41,1,0,0,0
1997/2/8,964.742,4.571,1015.631258,50.88925806,0.052749085,24,7,6,1,1194.031077,229.2890769,0.237668804,65,26,18,4,1219.065856,254.3238564,0.263618518,112,69,37,25,1197.845435,233.1034349,0.241622563,232,129,47,41,1,0,0,0
1997/2/9,964.742,4.571,1020.838355,56.09635484,0.058146484,24,7,6,1,1199.55289,234.8108901,0.24339242,65,26,19,4,1220.399066,255.6570663,0.265000452,112,69,37,25,1198.56059,233.81859,0.242363855,232,129,47,41,1,0,0,0
1997/2/10,964.742,4.571,1025.758968,61.01696774,0.063246928,23,8,6,1,1205.43922,240.6972198,0.249493875,65,26,20,4,1221.732276,256.9902762,0.266382386,112,69,37,25,1199.275745,234.5337452,0.243105146,232,129,47,41,1,0,0,0
1997/2/11,964.742,4.571,1030.954387,66.2123871,0.068632222,23,8,6,1,1210.92867,246.1866703,0.255183946,64,27,20,5,1222.944105,258.202105,0.267638503,111,70,37,25,1199.9909,235.2489003,0.243846438,232,129,47,41,1,0,0,0
1997/2/12,964.742,4.571,1036.149806,71.40780645,0.074017516,23,8,6,1,1215.483374,250.7413736,0.259905108,63,28,20,6,1223.95,259.208,0.26868116,110,71,37,26,1200.706055,235.9640554,0.24458773,232,129,47,41,1,0,0,0
1997/2/13,964.742,4.571,1041.345226,76.60322581,0.07940281,23,8,6,1,1220.460648,255.7186484,0.265064285,63,28,21,6,1224.808481,260.0664807,0.269571016,109,72,37,27,1201.490814,236.7488144,0.245401169,232,129,48,41,1,0,0,0
1997/2/14,964.742,4.571,1047.59471,82.85270968,0.085880691,23,8,7,1,1224.319758,259.5777582,0.269064432,62,29,21,7,1225.932077,261.1900773,0.270735676,109,72,38,27,1202.243643,237.5016427,0.24618151,231,130,48,41,1,0,0,0
1997/2/15,964.742,4.571,1053.978323,89.23632258,0.092497603,23,8,7,1,1228.178868,263.4368681,0.273064579,61,30,21,8,1226.917282,262.1752818,0.271756886,108,73,38,28,1203.03449,238.2924903,0.247001261,231,130,48,41,1,0,0,0
1997/2/16,964.742,4.571,1060.317774,95.57577419,0.09906874,22,9,7,1,1232.037978,267.295978,0.277064726,60,31,21,9,1227.902486,263.1604862,0.272778096,107,74,38,29,1203.814416,239.0724155,0.24780969,230,131,48,41,1,0,0,0
1997/2/17,982.404,17.662,1064.779548,82.37554839,0.08385099,21,10,7,2,1236.018275,253.6142747,0.258156802,60,31,22,9,1228.79011,246.3861105,0.250799173,106,75,38,30,1204.544352,222.1403518,0.226119144,229,132,48,41,1,0,0,0
1997/2/18,894.847,-87.557,1073.564097,178.7170968,0.199718049,22,9,8,1,1241.361879,346.5148791,0.38723366,61,30,23,8,1230.114901,335.2679006,0.374665055,106,75,38,29,1205.516828,310.6698283,0.347176476,229,132,48,40,0,1,0,1
1997/2/19,962.691,67.844,1080.160129,117.469129,0.122021634,22,9,8,1,1245.67167,282.9806703,0.29394756,60,31,22,8,1231.055309,268.3643094,0.278764743,105,76,37,29,1206.301371,243.6103712,0.253051468,228,133,47,40,1,0,1,0
1997/2/20,965.082,2.391,1086.679032,121.5970323,0.125996581,22,9,9,1,1248.640253,283.5582527,0.293817782,59,32,22,9,1232.047337,266.965337,0.276624512,105,76,37,29,1207.05249,241.9704903,0.250725317,227,134,47,40,1,0,0,0
1997/2/21,1017.131,52.049,1092.311323,75.18032258,0.0739141,22,9,9,1,1251.246132,234.1151319,0.230172054,59,32,21,9,1232.861779,215.730779,0.212097339,105,76,36,29,1207.665701,190.5347008,0.187325626,227,134,46,40,1,0,1,0
1997/2/22,1017.131,52.049,1098.140774,81.00977419,0.079645369,22,9,8,1,1253.852011,236.721011,0.232734044,59,32,20,9,1233.716486,216.5854862,0.212937651,105,76,35,29,1208.254898,191.1238975,0.187904899,226,135,45,40,1,0,1,0
1997/2/23,1017.131,52.049,1104.533581,87.40258065,0.085930505,22,9,7,1,1256.45789,239.3268901,0.235296034,59,32,19,9,1234.571193,217.4401934,0.213777963,105,76,34,29,1208.85172,191.7207202,0.188491669,226,135,44,40,1,0,1,0
1997/2/24,1009.564,-7.567,1111.136581,101.5725806,0.100610343,22,9,7,1,1259.117088,249.5530879,0.247188973,59,32,19,9,1235.467707,225.9037072,0.223763632,106,75,34,29,1209.451321,199.8873213,0.197993709,226,135,44,40,0,1,0,0
1997/2/25,1017.958,8.394,1117.094968,99.13696774,0.097388073,21,10,7,1,1262.015835,244.0578352,0.239752362,59,32,20,9,1236.385597,218.4275967,0.214574272,106,75,34,29,1210.02767,192.0696704,0.188681331,225,136,44,40,1,0,0,0
1997/2/26,1031.514,13.556,1122.616065,91.10206452,0.088318786,20,11,7,1,1264.640418,233.1264176,0.226004124,58,33,20,9,1237.283547,205.769547,0.199483038,106,75,34,29,1210.566468,179.0524681,0.173582199,224,137,44,40,1,0,0,0
