customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
77611,14,0,14,0,0,0,0,44,61307,4,23,24,4,0,1,1,12,43,8.426,0,0,0
77735,31,4,31,1,0,0,0,47,61281,6,40,48,3,0,1,1,14,37,7.812,0,0,1
77762,23,0,23,0,0,0,0,55,61314,4,35,48,2,0,2,2,11,32,8.812999999999999,0,0,0
77822,38,4,38,0,0,0,0,63,61345,5,26,36,1,0,3,1,9,27,8.696,0,1,1
77855,43,17,43,1,0,0,0,64,61324,2,21,24,0,4,4,2,13,21,9.936,1,0,0
77983,46,14,46,1,0,0,0,61,61279,7,24,36,1,2,3,1,10,28,12.93,1,1,1
78040,43,14,43,0,0,0,0,54,61319,6,20,24,2,0,6,18,15,30,25.081999999999997,0,0,0
78061,43,14,43,0,0,0,0,50,61298,2,27,36,3,1,0,14,11,38,20.656,0,0,1
78063,66,33,66,1,0,0,0,38,61271,1,29,36,5,0,4,6,13,47,12.648,0,0,0
78066,30,1,30,0,0,0,0,56,61258,5,21,24,2,0,2,1,12,30,9.226,0,0,0
78229,48,17,48,0,0,0,0,50,61327,6,15,24,3,0,5,3,16,33,11.921,0,0,1
78373,28,0,28,0,0,0,0,18,61485,6,15,24,8,0,0,30,13,68,36.727,0,0,1
78426,44,14,44,0,0,0,0,56,61560,2,34,36,2,0,2,1,8,34,8.326,0,1,1
78488,37,7,37,0,0,0,0,49,61669,7,6,12,3,0,3,2,9,41,8.468,0,1,1
78808,30,0,30,0,0,0,0,60,61666,2,10,12,1,0,5,2,9,29,9.505,0,0,0
78842,35,3,35,1,0,0,0,72,61725,6,37,48,0,2,2,2,9,18,9.655,0,0,1
78890,28,0,28,0,0,0,0,47,61651,2,30,36,3,3,4,21,10,41,28.133000000000003,0,0,1
79104,50,21,50,0,0,0,0,53,61659,6,33,36,3,2,6,17,18,28,23.807,0,1,1
79121,43,13,43,1,0,0,0,49,61727,3,21,24,3,4,5,20,19,31,27.034000000000002,1,1,1
79262,26,2,26,0,0,0,0,50,61665,7,7,12,3,1,3,2,11,38,8.698,0,0,0
79378,18,0,18,1,0,0,0,55,61670,5,16,24,2,3,4,1,16,27,9.026,0,0,1
79408,42,17,42,0,0,0,0,43,61677,4,39,48,4,0,3,24,10,45,31.515,0,0,0
79486,35,10,35,0,0,0,0,64,61732,4,15,24,0,3,1,1,8,26,8.559,1,0,1
79524,43,14,43,0,0,0,0,49,61767,3,33,36,3,3,1,1,16,33,7.666,0,1,1
79547,19,0,19,1,0,0,0,65,61817,6,37,48,0,0,3,3,13,20,12.658,0,0,1
79568,35,3,35,0,0,0,0,57,61804,3,20,24,2,4,5,3,7,35,9.706,1,0,1
79585,43,18,43,1,0,0,0,69,61778,6,19,24,0,3,1,23,9,20,29.479,0,0,1
79735,51,22,51,0,0,0,0,59,61831,5,5,12,1,0,2,1,11,29,9.363,0,0,0
79987,50,19,50,0,0,0,0,56,61925,6,15,24,2,1,2,1,9,33,9.849,0,0,0
80117,49,21,49,1,0,0,0,61,61880,2,40,48,1,0,3,1,14,23,9.736,0,0,1
80240,46,18,46,0,0,0,0,47,61968,7,8,12,3,5,1,15,10,41,22.13,1,0,1
80389,59,26,59,0,0,0,0,63,61955,6,18,24,1,0,0,18,8,27,25.049,0,0,1
80546,29,0,29,1,0,0,0,51,62129,4,40,48,3,2,4,3,9,38,10.738,0,0,0
80551,47,19,47,0,0,0,0,58,62065,6,31,36,2,1,2,2,8,33,12.525,1,0,0
80624,34,5,34,1,0,0,0,75,62052,3,30,36,0,0,4,22,10,14,29.89,0,0,1
80643,47,18,47,0,0,0,0,51,62149,6,14,24,3,2,4,2,5,43,8.601,1,1,0
80696,39,12,39,1,0,0,0,63,62054,4,31,36,1,0,5,26,8,27,32.586999999999996,0,0,1
80716,36,7,36,0,0,0,0,62,62076,2,9,12,1,2,2,1,8,29,7.7989999999999995,0,0,1
80855,38,10,38,1,0,0,0,57,62065,3,14,24,2,0,4,2,8,33,9.868,0,0,1
80986,52,25,52,0,0,0,0,56,62111,1,21,24,2,3,2,2,11,32,11.937999999999999,0,0,0
81016,31,4,31,1,0,0,0,28,62125,4,34,36,7,4,4,3,10,60,10.93,0,0,0
81389,36,6,36,0,0,0,0,45,62411,2,28,36,4,0,4,3,15,38,11.087,0,1,0
81465,42,9,42,0,0,0,0,67,62354,5,18,24,0,2,6,13,14,18,19.625999999999998,1,1,0
81695,31,0,31,0,0,0,0,65,62396,2,19,24,0,1,4,25,9,25,31.795,0,0,0
81764,45,13,45,1,0,0,0,54,62615,5,16,24,2,0,4,3,13,31,12.248,0,0,0
81770,23,0,23,1,0,0,1,40,62605,5,41,48,5,1,1,29,12,47,35.619,0,0,0
81841,37,6,37,1,0,0,0,60,62646,4,17,24,1,0,2,1,15,23,11.417,0,0,1
81978,51,19,51,1,0,0,0,63,62626,6,31,36,1,0,1,11,12,24,18.518,0,0,1
82071,33,3,33,1,0,0,0,61,62612,4,26,36,1,1,2,1,9,28,7.816,0,0,0
82204,47,19,47,1,0,0,0,63,62563,3,32,36,1,2,0,6,9,26,13.533,0,0,1
82342,47,19,47,0,0,0,0,61,62647,6,23,24,1,1,4,20,12,25,26.983,0,0,1
82664,32,4,32,0,0,0,0,47,62805,6,28,36,4,0,3,3,8,44,12.37,0,0,1
82708,57,27,57,0,0,0,0,58,62771,6,39,48,2,4,4,3,8,32,10.56,0,1,1
82815,59,33,59,0,0,0,0,65,62840,4,7,12,1,0,2,2,12,22,12.972999999999999,0,1,0
82840,54,26,54,1,0,0,0,51,62772,2,29,36,3,4,2,2,20,28,10.866,0,0,0
82899,83,51,83,0,0,0,0,46,62854,2,27,36,4,2,3,2,10,42,8.469,0,1,0
82902,41,10,41,1,0,0,0,51,62869,6,39,48,3,0,5,21,5,43,28.399,0,1,1
82930,38,6,38,0,0,0,0,54,62925,4,21,24,2,1,5,3,8,36,12.186,0,0,1
82986,29,0,29,0,0,0,0,51,62926,5,16,24,3,2,3,2,11,37,8.634,0,0,1
83065,55,29,55,0,0,0,0,56,63172,1,10,12,2,1,2,25,9,33,32.658,0,0,1
83152,34,7,34,0,0,0,0,64,63212,4,11,12,1,4,1,17,5,30,23.898000000000003,1,0,0
83204,38,13,38,1,0,0,0,61,63174,7,33,36,1,2,2,1,9,29,8.482000000000001,1,1,0
83531,37,7,37,0,0,0,0,56,63379,3,35,48,2,4,0,19,14,29,26.209,1,0,1
83676,45,17,45,0,0,0,0,48,63364,6,19,24,3,2,4,2,6,44,12.686,0,0,0
83753,44,11,44,0,0,0,0,37,63408,5,21,24,5,0,4,11,20,42,18.148,0,0,0
83809,34,0,34,1,0,0,0,69,63451,5,15,24,0,0,0,13,12,18,19.545,0,0,1
83860,36,7,36,1,0,0,0,50,63581,4,35,36,3,3,2,1,19,29,7.317,0,0,1
83984,53,23,53,0,0,0,0,46,63835,4,30,36,4,4,4,2,12,41,12.269,1,0,1
84049,20,0,20,1,0,0,0,61,63812,3,13,24,1,1,0,19,12,26,26.131,0,0,0
84151,37,6,37,0,0,0,0,62,63782,2,32,36,1,0,2,2,15,21,8.885,0,0,1
84208,29,1,29,1,0,0,0,45,63845,4,9,12,4,3,3,29,9,44,36.047,1,0,0
84269,36,6,36,0,0,0,1,42,63827,2,21,24,4,1,0,15,17,39,22.209,0,0,1
84299,36,8,36,1,0,0,0,69,63771,7,17,24,0,2,3,1,13,16,11.899000000000001,1,0,1
84722,34,8,34,0,0,0,0,52,63833,7,26,36,2,0,0,3,8,38,11.3,0,0,0
85042,41,11,41,0,0,0,0,47,63969,3,20,24,3,1,5,3,9,42,11.492,0,1,0
85099,40,9,40,0,0,0,0,65,63965,2,11,24,1,2,3,1,9,25,8.149,0,0,1
85355,50,18,50,0,0,0,0,60,64138,2,28,36,2,4,2,1,4,34,9.226,1,1,0
85435,31,0,31,0,0,0,0,41,64372,5,39,48,5,1,4,3,16,42,10.079,0,0,0
85769,49,21,49,1,0,0,0,45,64557,5,34,36,4,0,5,2,4,49,11.01,0,0,1
85866,23,0,23,0,0,0,0,67,64594,6,25,36,0,1,5,5,9,23,14.947000000000001,0,0,1
86220,39,10,39,1,0,0,0,51,64648,3,19,24,3,1,6,11,14,34,17.97,0,0,1
86220,39,10,39,1,0,0,0,51,64648,3,19,24,3,1,6,11,14,34,17.97,0,1,1
86424,46,15,46,1,0,0,0,40,64710,2,23,36,5,0,3,1,11,48,8.491,0,0,0
86462,51,21,51,0,0,0,0,66,64731,1,16,24,0,2,4,1,10,22,8.112,0,0,0
86471,31,0,31,1,0,0,0,57,64744,3,12,24,2,2,3,2,5,37,11.806,1,0,1
86518,18,0,18,1,0,0,0,58,64688,4,13,24,2,2,4,1,7,33,12.069,0,0,1
86597,54,20,54,1,0,0,0,57,64729,5,13,24,2,1,6,16,11,31,23.525,0,0,1
86648,39,10,39,1,0,0,0,53,64724,7,32,36,2,0,5,3,11,35,13.425999999999998,0,0,1
86666,60,32,60,1,0,0,0,48,64670,4,23,24,3,2,3,2,15,35,8.513,0,1,0
86705,41,9,41,1,0,0,0,62,64736,5,35,48,1,0,2,20,14,23,26.834,0,1,0
86720,29,0,29,1,0,0,0,57,64736,2,9,12,2,2,1,24,9,32,30.559,0,0,1
87036,42,8,42,1,0,0,0,48,64727,3,24,36,3,0,5,3,11,39,9.725,0,0,0
87149,36,5,36,1,0,0,0,72,64708,7,28,36,0,3,2,1,5,22,8.156,0,0,1
87150,50,20,50,1,0,0,0,72,64708,6,10,12,0,4,1,1,5,22,9.466000000000001,1,0,1
87304,47,14,47,1,0,0,0,59,64660,3,8,12,1,3,5,3,7,33,13.024000000000001,1,0,1
87361,29,0,29,1,0,0,0,55,64748,7,12,24,2,0,1,24,12,31,30.593000000000004,0,0,1
87388,36,8,36,0,0,0,0,65,64655,2,37,48,0,4,2,1,4,29,9.953,0,0,1
87568,41,13,41,0,0,0,0,49,64665,3,25,36,3,0,3,2,23,26,9.698,0,0,0
87628,22,0,22,1,0,0,0,66,64693,7,14,24,0,0,5,5,10,23,11.609000000000002,0,0,1
88052,38,9,38,0,0,0,0,68,64823,6,32,36,0,1,2,1,9,22,10.565999999999999,0,0,1
88288,21,0,21,0,0,0,0,60,64886,2,17,24,1,0,5,3,14,24,12.970999999999998,0,0,1
88421,27,0,27,0,0,0,0,56,65030,3,10,12,2,4,3,1,14,29,8.282,1,0,1
88424,27,2,27,0,0,0,0,61,65035,2,31,36,1,1,3,2,7,31,8.827,0,0,1
88704,45,10,45,1,0,0,0,31,65028,4,25,36,6,0,3,2,17,50,9.469,0,0,0
88761,16,0,16,1,0,0,0,58,65130,7,8,12,2,0,4,3,14,26,12.975,0,0,1
88834,36,3,36,0,0,0,0,66,65124,7,10,12,0,4,2,1,7,26,8.359,1,1,0
88845,27,1,27,1,0,0,0,55,65099,7,34,36,2,2,2,1,14,30,7.856,1,0,1
88919,44,16,44,1,0,0,0,59,65102,4,34,36,1,0,1,1,7,32,8.626,0,0,1
88930,40,10,40,0,0,0,0,52,65106,5,38,48,3,2,2,1,19,27,12.915999999999999,0,0,0
88940,52,20,52,0,0,0,0,45,65136,2,23,24,4,1,2,1,10,44,9.859,0,1,0
89243,60,33,60,1,0,0,0,55,65142,4,20,24,2,1,2,1,5,38,9.158999999999999,0,1,1
89451,29,1,29,1,0,0,0,61,65052,3,16,24,1,4,3,1,6,31,11.882,1,0,1
89543,40,9,40,1,0,0,0,67,65067,7,37,48,0,3,4,3,6,26,10.061,0,1,0
89697,57,26,57,0,0,0,1,52,65214,3,30,36,3,0,3,17,11,36,23.866,0,1,1
89710,58,35,58,0,0,0,0,53,65229,4,29,36,2,1,3,2,10,36,8.708,0,0,0
89741,33,1,33,0,0,0,0,48,65181,2,5,12,3,0,1,12,13,38,19.782,0,0,1
89806,46,16,46,0,0,0,0,42,65301,4,33,36,4,0,2,1,13,43,9.092,0,0,1
89853,30,2,30,1,0,0,0,55,65340,6,5,12,2,0,0,24,10,33,30.590999999999998,0,0,1
90078,29,4,29,0,0,0,0,44,65327,4,41,48,4,1,4,5,16,38,13.648,0,0,0
90148,50,15,50,1,0,0,0,58,65251,5,5,12,1,1,1,1,10,30,8.112,0,1,0
90232,18,0,18,0,0,0,0,58,65519,6,27,36,2,1,4,2,11,30,10.992,0,0,1
90506,25,0,25,0,0,0,0,60,65743,4,24,36,1,0,2,1,11,27,8.759,0,0,1
90674,54,23,54,0,0,0,0,44,65786,1,41,48,4,1,4,3,14,40,9.545,0,1,1
90688,22,0,22,1,0,0,0,44,65765,2,24,36,4,3,2,1,8,46,11.192,0,0,1
90740,43,13,43,0,0,0,0,56,65841,5,41,48,2,5,5,3,12,30,12.325,1,0,1
90752,29,0,29,1,0,0,0,58,65756,5,29,36,2,4,2,2,16,25,13.255999999999998,1,0,1
90897,41,10,41,0,0,0,0,68,65848,2,37,48,0,1,3,2,9,22,8.979,0,0,0
90964,79,46,79,0,0,0,0,60,65813,4,18,24,1,0,3,2,12,27,9.456,0,1,0
91059,40,9,40,0,0,0,0,51,65900,6,9,12,3,4,3,1,10,38,10.186,1,0,1
91189,45,18,45,1,0,0,0,61,65907,2,22,24,1,0,0,7,13,24,14.367,0,0,1
91259,51,22,51,1,0,0,0,49,65947,4,25,36,3,0,1,21,10,39,28.215,0,1,1
91369,28,0,28,1,0,0,0,47,65920,4,41,48,3,0,6,6,11,40,13.379000000000001,0,0,1
91606,50,21,50,0,0,0,0,36,66291,6,21,24,5,0,4,28,12,51,34.994,0,1,0
91631,46,16,46,0,0,0,0,51,66256,7,16,24,3,0,3,1,11,36,13.052999999999999,0,1,1
91720,36,4,36,1,0,0,0,64,66390,4,36,48,1,0,3,2,10,24,12.16,0,0,1
91812,34,4,34,1,0,0,0,64,66399,3,21,24,1,0,3,2,7,28,12.565,0,0,1
91889,41,13,41,1,0,0,0,52,66407,3,20,24,3,0,2,1,11,36,10.672,0,0,0
92178,36,8,36,0,0,0,0,46,66370,6,35,48,4,1,2,1,16,36,7.461,0,0,1
92196,19,0,19,0,0,0,0,59,66433,7,20,24,2,1,3,1,6,34,9.103,0,0,1
92210,29,0,29,1,0,0,0,57,66446,7,16,24,2,1,2,1,16,25,12.946,0,0,1
92213,36,6,36,0,0,0,0,57,66446,7,37,48,2,3,2,2,16,25,11.75,0,0,1
92219,42,10,42,1,0,0,0,37,66434,6,11,12,5,1,4,9,14,47,16.507,0,0,1
92745,36,5,36,1,0,0,0,61,66917,2,11,12,1,1,1,1,5,32,11.985999999999999,0,0,0
92787,43,13,43,1,0,0,0,66,66862,4,36,48,0,0,2,21,10,23,28.259,0,0,1
92879,19,0,19,0,0,0,0,62,66883,5,21,24,1,2,2,1,12,24,9.359,0,0,1
93006,36,5,36,1,0,0,0,61,66863,4,34,36,1,0,5,18,11,26,25.479,0,0,0
93018,47,19,47,1,0,0,0,64,66948,1,5,12,0,0,3,1,11,24,9.231,0,1,0
93099,33,8,33,0,0,0,0,46,66958,5,26,36,4,1,2,1,9,43,9.789,0,0,0
93406,41,17,41,0,0,0,0,71,67086,3,32,36,0,1,4,16,9,19,23.179000000000002,0,1,0
93417,44,15,44,0,0,0,0,44,67071,7,22,24,4,1,1,7,18,37,15.213,0,1,1
93417,44,15,44,0,0,0,0,44,67071,7,22,24,4,1,1,7,18,37,15.213,0,0,0
93447,50,20,50,0,0,0,0,49,67131,6,19,24,3,3,2,1,13,36,12.495999999999999,0,0,0
93496,34,6,34,1,0,0,0,54,67065,5,5,12,2,1,2,1,12,32,12.682,0,0,1
93530,56,27,56,1,0,0,0,64,67079,1,26,36,1,2,3,1,6,28,8.032,0,0,1
93601,39,9,39,0,0,0,0,50,67079,5,20,24,3,0,6,3,15,33,11.569,0,0,0
93657,27,1,27,1,0,0,0,61,67081,5,25,36,1,1,2,1,7,30,11.579,0,0,1
93800,42,12,42,0,0,0,0,52,67374,7,6,12,3,0,3,2,10,36,11.855,0,0,0
93852,54,22,54,1,0,0,0,55,67510,1,38,48,2,0,4,11,6,38,18.102,0,1,0
93908,30,1,30,0,0,0,0,43,67486,2,15,24,4,0,3,1,15,40,11.702,0,0,1
93909,64,32,64,1,0,0,0,43,67486,1,40,48,4,3,0,7,15,40,14.975,0,0,1
93946,29,2,29,0,0,0,0,63,67501,3,12,24,1,4,2,2,15,20,8.537,1,0,1
93959,53,26,53,1,0,0,0,57,67519,2,21,24,2,6,4,3,7,35,11.220999999999998,0,0,1
94027,37,9,37,1,0,0,0,61,67520,3,16,24,1,2,2,1,10,27,9.096,0,0,0
94035,44,10,44,1,0,0,0,59,67529,5,30,36,1,0,3,2,7,32,11.517999999999999,0,1,0
94064,39,10,39,1,0,0,0,57,67491,5,16,24,2,2,1,1,10,31,9.426,0,0,1
94180,37,5,37,0,0,0,0,58,67574,6,21,24,2,2,4,22,13,27,29.296999999999997,1,0,1
94333,49,19,49,1,0,0,0,59,67597,4,30,36,1,1,1,9,8,31,16.319000000000003,0,0,1
94522,36,7,36,0,0,0,0,57,67568,6,31,36,2,1,5,2,15,26,13.309000000000001,0,0,1
94611,37,11,37,1,0,0,0,59,67705,2,32,36,2,0,3,2,12,28,9.451,0,0,1
94688,27,0,27,1,0,0,0,52,67798,6,28,36,3,2,3,2,6,40,11.87,1,0,0
94729,59,30,59,0,0,0,0,66,67874,6,14,24,0,0,4,2,10,22,8.654,0,1,1
94736,25,0,25,1,0,0,0,56,67864,6,36,48,2,1,3,10,5,38,17.468,0,0,1
95247,82,54,82,0,1,0,0,79,67914,3,7,12,1,1,4,3,14,5,9.555,0,1,1
95249,49,20,49,0,0,0,0,56,67901,5,36,48,2,1,2,1,9,34,11.382,0,0,0
95431,39,9,39,1,0,0,0,60,68010,6,13,24,1,3,2,18,11,28,25.201999999999998,1,0,1
95456,21,0,21,0,0,0,0,69,68050,5,26,36,0,1,1,23,10,19,30.21,0,0,0
95462,69,43,69,1,0,0,0,69,68050,4,32,36,0,0,2,2,10,19,8.567,0,1,1
95630,18,0,18,0,0,0,0,69,67988,2,9,12,0,5,3,2,4,26,9.392000000000001,1,0,0
95661,52,25,52,0,0,0,0,43,67998,4,16,24,4,0,2,1,14,41,11.599,0,1,1
95882,51,23,51,1,0,0,0,61,68049,2,13,24,1,1,3,2,12,25,10.765,0,0,1
96078,17,0,17,1,0,0,0,56,68039,6,14,24,2,1,2,1,13,30,10.092,0,0,1
96162,40,10,40,0,0,0,0,61,67986,4,40,48,1,0,4,19,10,28,26.622,0,0,0
96260,42,8,42,1,0,0,0,53,68005,2,18,24,2,2,1,23,11,34,29.611,0,1,1
96282,37,7,37,0,0,0,0,54,68023,4,9,12,2,1,3,1,10,34,10.719000000000001,0,0,1
96390,49,20,49,0,0,0,0,48,68024,5,35,48,3,1,3,2,7,43,9.889,0,0,0
96632,50,22,50,0,0,0,0,43,68029,3,22,24,4,1,3,2,5,50,11.014000000000001,0,1,1
96646,45,11,45,0,0,0,0,46,67979,6,23,24,4,0,4,2,14,39,11.033,0,1,1
96662,47,19,47,1,0,0,0,62,68009,2,36,48,1,5,4,2,2,35,12.249,1,1,0
96698,24,0,24,1,0,0,0,55,68008,6,17,24,2,7,2,1,4,39,10.059,1,0,1
96824,40,11,40,1,0,0,1,65,68024,4,15,24,0,1,3,8,10,24,14.939,0,0,1
97003,36,7,36,0,0,0,0,57,67959,6,17,24,2,3,2,2,9,32,9.46,1,0,0
97028,56,23,56,0,0,0,0,39,67954,2,23,36,5,1,2,1,11,48,13.182,0,0,1
97104,42,14,42,1,0,0,0,57,68028,2,32,36,2,1,4,2,7,35,10.827,0,0,1
97392,53,21,53,1,0,0,0,51,68219,1,41,48,3,0,2,1,13,35,10.259,0,0,1
97601,40,7,40,0,0,0,0,41,68363,4,16,24,4,0,5,2,17,41,8.752,0,0,1
97683,45,18,45,0,0,0,0,56,68872,3,6,12,2,0,2,1,10,33,10.036,0,0,1
97706,38,14,38,1,0,0,0,64,68880,5,32,36,1,0,5,3,8,26,12.654000000000002,0,0,1
97841,26,0,26,1,0,0,0,58,69241,2,38,48,2,0,4,2,14,26,11.765999999999998,0,0,0
98078,34,4,34,1,0,0,0,64,69213,7,34,36,1,1,5,3,11,24,12.548,0,0,1
98231,44,14,44,1,0,0,0,63,69235,2,41,48,1,1,2,1,10,25,10.397,0,0,1
98421,47,19,47,1,0,0,0,59,69170,3,36,48,1,0,2,1,7,33,8.162,0,1,1
98456,37,8,37,1,0,0,0,64,69152,7,12,24,1,0,0,1,8,27,7.3870000000000005,0,0,1
98468,54,24,54,1,0,0,0,40,69186,6,21,24,5,0,6,27,14,44,34.058,0,0,1
98475,43,14,43,1,0,0,0,53,69214,4,19,24,2,0,3,1,14,32,7.682,0,1,1
98515,59,33,59,0,0,0,0,55,69243,1,24,36,2,1,3,1,11,33,8.399,0,0,0
98525,40,11,40,1,0,0,0,48,69242,4,21,24,3,0,2,1,15,36,8.482000000000001,0,0,0
98689,58,34,58,0,0,0,0,54,69205,5,36,48,2,2,0,29,6,39,35.734,1,0,1
98739,61,31,61,1,0,0,0,40,69165,3,7,12,5,1,1,18,12,47,24.694000000000003,0,1,1
98799,37,5,37,0,0,0,0,66,69164,7,37,48,0,1,1,21,8,25,27.717,0,0,1
98820,49,20,49,0,0,0,0,58,69226,2,37,48,2,3,4,3,11,30,10.605,0,0,1
99070,34,4,34,1,0,0,0,57,69227,3,5,12,2,0,4,1,13,28,11.933,0,0,1
99090,41,12,41,0,0,0,0,62,69185,6,22,24,1,4,1,22,8,28,28.987,1,0,0
99095,49,21,49,1,0,0,0,52,69248,2,5,12,3,0,5,2,9,37,11.915,0,0,1
99289,45,15,45,1,0,0,0,56,69250,6,22,24,2,0,3,1,12,30,10.029,0,0,1
99368,47,21,47,0,0,0,0,63,69200,6,5,12,1,2,2,1,9,27,11.196,0,0,1
99569,45,16,45,1,0,0,0,45,69270,5,27,36,4,2,5,10,11,43,18.24,1,1,0
99586,40,14,40,0,0,0,0,67,69282,7,31,36,0,3,2,1,14,18,9.292,1,0,1
99590,41,13,41,0,0,0,0,58,69258,4,20,24,2,0,3,2,9,32,8.774,0,0,0
99657,52,22,52,0,0,0,0,34,69289,3,7,12,6,0,4,3,8,57,13.75,0,1,0
99810,39,14,39,0,0,0,0,68,69649,6,39,48,0,0,6,7,15,16,13.946,0,0,1
99987,38,8,38,1,0,0,0,61,69627,3,39,48,1,2,4,1,11,26,10.686,0,0,0
100313,44,12,44,1,0,0,0,63,69556,4,24,36,1,2,2,2,15,20,12.915999999999999,0,0,1
100544,53,22,53,1,0,0,0,37,69625,6,18,24,5,0,5,4,15,46,13.654000000000002,0,0,0
100571,35,5,35,0,0,0,0,59,69595,7,22,24,1,1,2,2,18,21,9.415,0,0,1
100650,45,13,45,0,0,0,0,51,69587,6,14,24,3,0,2,1,11,36,7.7989999999999995,0,0,0
100766,35,6,35,0,0,0,0,48,69620,5,26,36,3,2,3,2,12,38,10.004,1,0,0
100842,40,10,40,1,0,0,0,64,69686,2,9,12,0,0,3,19,11,23,26.088,0,0,0
100914,42,15,42,1,0,0,0,55,69682,7,13,24,2,2,1,17,11,33,24.31,0,1,0
100941,58,27,58,1,0,0,0,57,69670,2,7,12,2,1,5,14,10,32,21.328000000000003,0,0,1
101085,57,27,57,0,0,0,0,67,69742,4,23,36,0,0,2,1,17,14,8.859,0,1,1
101567,33,2,33,1,0,0,0,47,70046,3,30,36,3,1,3,2,15,37,10.035,0,0,1
101771,49,20,49,0,0,0,0,67,70074,1,34,36,0,0,4,2,10,22,8.684,0,1,0
101773,31,3,31,1,0,0,0,49,70059,4,39,48,3,4,3,17,7,42,23.679000000000002,1,0,1
101794,55,26,55,1,0,0,0,64,70156,3,8,12,1,1,3,2,7,27,11.489,0,1,1
101881,57,28,57,1,0,0,0,68,70235,5,12,24,0,0,3,3,7,23,9.782,0,0,0
102183,41,9,41,0,0,0,0,63,70313,5,21,24,1,0,3,25,13,22,32.17,0,0,1
102446,41,0,41,1,0,0,0,46,70326,4,6,12,4,0,6,20,11,41,28.635,0,0,0
102538,28,0,28,0,0,0,0,40,70334,3,10,12,5,0,3,2,11,47,11.078,0,0,0
102721,19,0,19,1,0,0,0,66,70310,4,25,36,0,0,2,1,10,23,9.026,0,0,1
102950,43,15,43,1,0,0,0,60,70527,5,15,24,1,3,4,3,9,30,9.707,1,1,0
103003,48,14,48,0,0,0,0,42,70517,5,12,24,4,2,3,1,17,39,11.186,0,1,0
103004,30,0,30,0,0,0,0,42,70517,5,23,36,4,1,3,3,17,39,10.032,0,0,0
103009,31,0,31,0,0,0,0,48,70530,5,19,24,3,0,4,2,12,39,8.684,0,0,0
103106,48,18,48,0,0,0,0,69,70717,6,16,24,0,1,3,1,4,26,10.529000000000002,0,1,1
103116,42,7,42,0,0,0,0,47,70696,6,28,36,3,1,6,23,11,41,30.255,1,0,1
103135,36,6,36,1,0,0,0,45,70662,7,23,36,4,0,4,24,13,40,31.19,0,1,0
103151,48,18,48,1,0,0,0,65,70689,6,34,36,1,0,3,12,11,23,19.167,0,1,1
103321,56,29,56,0,0,0,0,54,70651,5,35,48,2,0,0,27,17,27,34.015,0,1,1
103347,56,25,56,1,0,0,0,50,70675,2,11,12,3,2,2,23,10,39,29.975,0,1,1
103451,45,16,45,1,0,0,0,63,70658,6,21,24,1,0,0,15,11,25,23.295,0,1,0
103457,29,0,29,0,0,0,0,21,70690,5,31,36,8,0,5,3,14,63,12.197000000000001,0,0,1
103582,39,8,39,1,0,0,0,61,70662,5,7,12,1,0,4,2,10,27,11.118,0,1,1
103615,41,13,41,0,0,0,0,43,70684,6,17,24,4,2,4,2,18,38,9.779,0,0,0
103646,37,6,37,0,0,0,0,56,70652,2,34,36,2,0,2,2,10,32,12.610999999999999,0,0,1
103768,25,0,25,0,0,0,0,51,70687,3,40,48,3,2,2,16,19,29,24.101,0,0,1
103954,47,18,47,0,0,0,0,61,70698,3,9,12,1,4,6,23,15,23,29.906999999999996,0,0,1
103955,42,9,42,1,0,0,0,54,70697,5,14,24,2,0,5,3,16,28,11.757,0,0,0
104229,39,12,39,1,0,0,0,49,70931,2,21,24,3,1,5,15,13,37,22.035,0,0,1
104283,53,24,53,1,0,0,0,53,70934,1,22,24,3,2,0,1,12,33,7.8660000000000005,0,1,0
104380,58,29,58,0,0,0,0,57,70944,5,13,24,2,0,1,1,8,33,9.126,0,0,1
104490,44,9,44,1,0,0,0,46,70856,3,6,12,4,1,1,1,21,32,10.472000000000001,0,0,0
104598,42,13,42,1,0,0,0,53,70881,6,39,48,2,1,2,37,12,33,45.268,0,0,0
104728,28,0,28,0,0,0,0,49,70914,7,36,48,3,1,1,1,11,38,7.606,1,0,1
104788,48,22,48,1,0,0,0,58,70929,5,18,24,1,4,0,26,12,28,33.775999999999996,1,0,0
104847,34,1,34,1,0,0,0,61,70884,3,39,48,1,0,2,19,11,27,25.574,0,0,0
104904,52,26,52,1,0,0,0,56,70881,5,22,24,2,2,5,2,7,36,10.632,1,0,0
104943,39,10,39,1,0,0,0,57,70905,5,36,48,2,2,2,1,12,30,8.216000000000001,1,0,0
104959,40,11,40,0,0,0,0,66,70904,3,26,36,0,3,2,1,9,24,9.292,1,0,0
105080,34,3,34,1,0,0,0,62,70887,2,25,36,1,2,2,1,12,25,11.367,0,1,0
105527,38,8,38,0,0,0,0,59,70997,7,6,12,1,2,3,1,7,32,11.216,1,1,1
105544,42,17,42,1,0,0,0,47,70973,2,18,24,4,1,6,3,12,39,11.244000000000002,0,0,1
105716,52,20,52,0,0,0,0,59,70956,2,29,36,1,0,2,1,7,32,12.659,0,0,0
